region_idx,region_name,mean_Controls,mean_Coma,U_statistic,p_value,fdr_sig
247,G_Cingulum_Mid-2-R,6.9,6.0769,160.0,0.272468458767135,False
248,G_Cingulum_Mid-3-L,21.25,17.1538,165.5,0.19665080503362187,False
249,G_Cingulum_Mid-3-R,17.15,17.1538,145.0,0.5923735723310071,False
250,G_Cingulum_Post-1-L,12.5,10.6923,177.5,0.08158152144682315,False
251,G_Cingulum_Post-1-R,20.35,11.3846,185.0,0.044270547484533934,False
252,G_Cingulum_Post-2-L,13.6,9.9231,157.0,0.32693782292120876,False
253,G_Cingulum_Post-2-R,21.0,22.0,138.5,0.7677127055986039,False
254,G_Cingulum_Post-3-L,1.55,1.4615,161.0,0.19173758018533127,False
255,G_Cingulum_Post-3-R,1.35,3.4615,87.0,0.06028442449355057,False
256,G_Paracentral_Lobule-1-L,14.8,20.5385,96.0,0.21575573990482522,False
257,G_Paracentral_Lobule-1-R,15.55,17.6923,126.0,0.8972664558780341,False
258,G_Paracentral_Lobule-2-L,22.45,34.1538,80.0,0.06795664563344488,False
259,G_Paracentral_Lobule-2-R,20.4,23.6923,109.5,0.4607853122644978,False
260,G_Paracentral_Lobule-3-L,17.45,16.4615,120.0,0.7256657326294573,False
261,G_Paracentral_Lobule-3-R,16.0,17.6154,112.0,0.5183435008262955,False
262,G_Paracentral_Lobule-4-L,13.3,9.8462,131.5,0.9703710272694243,False
263,G_Paracentral_Lobule-4-R,10.85,14.5385,104.0,0.34466856251336997,False
264,G_Precuneus-1-L,19.25,25.9231,108.5,0.43825330666619167,False
265,G_Precuneus-1-R,14.9,14.6923,137.5,0.7961455049525209,False
266,G_Precuneus-2-L,13.9,17.9231,88.5,0.1305695227739193,False
267,G_Precuneus-2-R,15.4,16.4615,131.5,0.9705652619150676,False
268,G_Precuneus-3-L,25.25,33.1538,90.5,0.15036853420075488,False
269,G_Precuneus-3-R,18.25,25.1538,105.5,0.37612146471296914,False
270,G_Precuneus-4-L,17.8,32.3846,76.5,0.050504596018643245,False
271,G_Precuneus-4-R,19.95,26.3077,85.0,0.10069974961161873,False
272,G_Precuneus-5-L,18.4,18.8462,126.5,0.9118925663869925,False
273,G_Precuneus-5-R,23.55,26.5385,115.5,0.605773918257412,False
274,G_Precuneus-6-L,16.4,16.0769,131.0,0.9852218066129025,False
275,G_Precuneus-6-R,12.7,19.6923,91.0,0.15539123615675632,False
276,G_Precuneus-7-L,10.95,16.5385,140.0,0.7254222242579225,False
277,G_Precuneus-7-R,12.55,18.3077,125.0,0.8679223523262867,False
278,G_Precuneus-8-L,22.05,19.6154,143.5,0.6310745436193381,False
279,G_Precuneus-8-R,29.35,32.9231,112.5,0.5308140712147731,False
280,G_Precuneus-9-L,19.95,11.0769,170.0,0.14460098214131764,False
281,G_Precuneus-9-R,29.5,23.4615,145.5,0.5800230382923433,False
282,S_Parietooccipital-1-L,13.75,15.8462,109.5,0.4607102354701448,False
283,S_Parietooccipital-1-R,11.25,14.6923,122.5,0.7960953456765355,False
284,S_Parietooccipital-2-L,6.7,7.6923,129.5,1.0,False
285,S_Parietooccipital-2-R,11.8,16.3846,99.0,0.25904521855590235,False
286,S_Parietooccipital-3-L,15.85,28.4615,69.5,0.026716678957995926,False
287,S_Parietooccipital-3-R,16.2,21.5385,103.5,0.3375277551548128,False
288,S_Parietooccipital-4-L,21.6,26.1538,116.5,0.6316752946120332,False
289,S_Parietooccipital-4-R,16.75,21.6923,101.5,0.30151889239193597,False
290,S_Parietooccipital-5-L,3.6,1.2308,145.0,0.49477591339672733,False
291,S_Parietooccipital-5-R,4.3,7.8462,114.5,0.5690072148532064,False
292,S_Parietooccipital-6-L,12.35,16.3077,127.5,0.9411163584693478,False
293,S_Parietooccipital-6-R,11.5,13.1538,134.0,0.896965613889896,False
294,G_Cuneus-1-L,13.15,9.9231,155.0,0.36204564817612295,False
295,G_Cuneus-1-R,12.95,13.9231,130.5,1.0,False
296,G_Cuneus-2-L,4.3,2.5385,146.5,0.5264614176865416,False
297,G_Cuneus-2-R,5.55,15.5385,65.5,0.015526625906811831,False
298,G_Calcarine-1-L,23.15,30.6154,104.5,0.35651808769123305,False
299,G_Calcarine-1-R,26.35,19.0,165.5,0.19668829897492324,False
300,G_Calcarine-2-L,15.45,15.7692,129.5,1.0,False
301,G_Calcarine-2-R,16.95,14.0,146.0,0.5675250084957296,False
302,G_Calcarine-3-L,3.6,4.8462,164.5,0.1798033972631491,False
303,G_Calcarine-3-R,19.9,12.0769,180.5,0.06450266749959101,False
304,G_Lingual-1-L,21.5,14.9231,177.5,0.0828703260673862,False
305,G_Lingual-1-R,16.05,23.6154,89.5,0.1397848530525453,False
306,G_Lingual-2-L,20.4,21.3846,116.0,0.6185021920231535,False
307,G_Lingual-2-R,21.35,25.6154,111.0,0.49519690479493716,False
308,G_Lingual-3-L,13.2,17.6923,107.0,0.4067201960045328,False
309,G_Lingual-3-R,18.85,19.3077,118.0,0.671316071216208,False
310,G_Lingual-4-L,3.35,4.6154,113.5,0.4921796797752447,False
311,G_Lingual-4-R,2.5,2.4615,143.5,0.5986021033726148,False
312,G_Lingual-5-L,11.1,8.3846,168.0,0.16562466411842158,False
313,G_Lingual-5-R,7.55,10.6154,143.5,0.6281730517943986,False
314,G_Lingual-6-L,11.45,8.1538,180.0,0.0673577893734942,False
315,G_Lingual-6-R,11.3,8.1538,172.5,0.11963492044235725,False
